èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-11,Pittsburgh Pirates,St. Louis Cardinals,4,3,0,0,0,0,0,1,0,1,0,0,0,.315,.342,.418,.760
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-12,Pittsburgh Pirates,St. Louis Cardinals,3,3,0,0,0,0,0,0,0,0,0,0,0,.310,.338,.412,.750
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-14,New York Mets,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,2,1,0,0,.309,.336,.409,.745
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-15,New York Mets,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,0,0,0,0,.304,.331,.402,.733
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-16,New York Mets,Pittsburgh Pirates,4,4,0,2,0,0,0,1,0,0,0,0,0,.307,.333,.404,.737
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-17,Chicago Cubs,Pittsburgh Pirates,4,3,0,0,0,0,0,0,1,1,0,0,0,.303,.332,.398,.730
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-18,Chicago Cubs,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,1,0,0,0,.298,.327,.391,.718
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-19,Chicago Cubs,Pittsburgh Pirates,5,5,1,2,0,0,1,1,0,1,0,0,0,.300,.328,.404,.732
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-20,Pittsburgh Pirates,San Francisco Giants,4,4,0,0,0,0,0,0,0,1,0,0,0,.295,.323,.398,.721
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-21,Pittsburgh Pirates,San Francisco Giants,2,2,0,0,0,0,0,0,0,1,0,0,0,.293,.321,.394,.715
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-22,Pittsburgh Pirates,San Francisco Giants,4,4,0,0,0,0,0,0,0,1,0,0,0,.288,.316,.388,.704
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-23,Pittsburgh Pirates,San Francisco Giants,4,4,2,1,0,1,0,1,0,0,0,0,0,.287,.315,.394,.709
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-24,Pittsburgh Pirates,Los Angeles Dodgers,1,1,0,1,0,0,0,0,0,0,0,0,0,.290,.317,.396,.713
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-25,Pittsburgh Pirates,Los Angeles Dodgers,3,3,0,0,0,0,0,0,0,1,0,0,0,.287,.314,.391,.705
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-26,Pittsburgh Pirates,Los Angeles Dodgers,4,4,1,1,0,0,0,0,0,0,0,0,0,.286,.313,.389,.702
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-27,Pittsburgh Pirates,Los Angeles Dodgers,4,4,0,0,0,0,0,0,0,1,0,0,0,.282,.309,.383,.692
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-06-29,Seattle Mariners,Pittsburgh Pirates,5,5,0,1,1,0,0,2,0,1,0,0,0,.280,.307,.384,.691
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-01,Oakland Athletics,Pittsburgh Pirates,4,4,1,2,1,0,0,2,0,1,1,0,0,.284,.309,.389,.698
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-02,Oakland Athletics,Pittsburgh Pirates,4,4,0,1,1,0,0,1,0,1,0,0,0,.283,.308,.391,.699
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-03,Oakland Athletics,Pittsburgh Pirates,5,5,1,1,0,0,0,0,0,0,0,0,0,.282,.307,.387,.694
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-04,St. Louis Cardinals,Pittsburgh Pirates,3,3,0,1,0,0,0,0,0,2,0,0,0,.282,.307,.387,.694
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-05,St. Louis Cardinals,Pittsburgh Pirates,4,4,1,1,0,0,0,1,0,0,1,0,0,.282,.306,.385,.691
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-06,St. Louis Cardinals,Pittsburgh Pirates,5,4,0,1,0,0,0,1,0,0,0,0,1,.281,.308,.383,.691
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-07,St. Louis Cardinals,Pittsburgh Pirates,4,4,0,0,0,0,0,0,0,1,0,0,0,.278,.304,.378,.682
45,Josh Harrison,28, 5/31/2011,172.72,86.184,2008,3B,R/R,2016-07-08,Pittsburgh Pirates,Chicago Cubs,4,3,0,0,0,0,0,0,1,1,0,0,0,.275,.303,.374,.677
